LEAID,NAME,CITY,STATE,MEMBER_alt,revised,hasReassignedSchools,altRatio_99,altRatio,altRatio_growth,pupMONEY_reg,pupMONEY_alt,pdiff_pupMONEY,hasCounc_reg,hasCounc_alt,pdiff_hasCounc,puptch_reg,puptch_alt,pdiff_puptch,TEACH_FYSY_RATIO_reg,TEACH_FYSY_RATIO_alt,pdiff_TEACH_FYSY_RATIO,TEACH_ABSENT_RATIO_reg,TEACH_ABSENT_RATIO_alt,pdiff_TEACH_ABSENT_RATIO,gradRate_reg,gradRate_alt,ppdiff_gradRate
2200600,EAST FELICIANA PARISH,CLINTON,LA,10,FALSE,FALSE,0.0109569028487947,0.0116686114352392,0.000711708586444466,2689.84806936416,8347.72727272727,2.10341961979308,1,0,-1,14.5939908892807,10,-0.314786470961481,0.230769230769231,0,-1,0.192307692307692,0,-1,77,,
2200630,EVANGELINE PARISH,VILLE PLATTE,LA,159,FALSE,FALSE,0.0211180124223602,0.0533736153071501,0.0322556028847898,7969.90373319179,19905.7940127389,1.49762038277054,1,1,0,16.6655230157968,6.91304347826087,-0.585188927361704,0.13855421686747,0,-1,0.590361445783133,0.761904761904762,0.290573372206025,81.7959183673469,2.5,-79.2959183673469
2200840,JEFFERSON PARISH,HARVEY,LA,462,FALSE,FALSE,0.00291191458383887,0.0220693608483806,0.0191574462645418,3863.01598986769,7101.75237394958,0.838395800736206,1,0.333333333333333,-0.666666666666667,17.5718724126924,13.7239838083994,-0.218979999053126,0.162771285475793,0.0238095238095238,-0.853724053724054,0.576794657762938,0.547619047619048,-0.0505823168630694,75.0865815798551,,
2200870,LAFAYETTE PARISH,LAFAYETTE,LA,590,FALSE,FALSE,0.00565214720157277,0.0369188411238346,0.0312666939222618,4968.51284051695,577.29112,-0.883810077878367,1,1,0,18.3343178814875,22.2193079096045,0.211897167553739,0.0862250262881178,0.166666666666667,0.932926829268293,0.303890641430074,0.333333333333333,0.0968858131487889,68.8564030131827,,
2201050,MADISON PARISH,TALLULAH,LA,63,FALSE,FALSE,0.0728527607361963,0.0826771653543307,0.0098244046181344,4016.86403458213,8671.23323076923,1.15870717956011,1,0,-1,15.6821009712457,6,-0.617398203786505,0.148936170212766,0,-1,0.191489361702128,0.222222222222222,0.160493827160494,77,,
2201080,CITY OF MONROE SCHOOL DISTRICT,MONROE,LA,9,FALSE,TRUE,0.00916405900759946,0.0028957528957529,-0.00626830611184657,6935.82816951338,20767.6753658537,1.99426036203413,1,1,0,13.8307490485453,1.20967741935484,-0.912537100115914,0.049469964664311,0,-1,0.141342756183746,0.285714285714286,1.02142857142857,70.9681647940075,,
2201110,MOREHOUSE PARISH,BASTROP,LA,42,FALSE,FALSE,0.0261987147800297,0.0274689339437541,0.00127021916372443,4857.69696969697,,,1,,,13.9635145660718,7,-0.498693544030209,0.160377358490566,,,0.113207547169811,,,69,,
2201140,NATCHITOCHES PARISH,NATCHITOCHES,LA,87,FALSE,FALSE,0.00366178428761651,0.0331302361005331,0.0294684518129166,3388.69176956351,10194.8068235294,2.00847864509158,0.75,0.5,-0.333333333333333,15.2017732247675,,,0.163522012578616,0,-1,0.176100628930818,0.3,0.703571428571429,81.4619164619165,,
2201170,ORLEANS PARISH,NEW ORLEANS,LA,6997,FALSE,TRUE,0.0145457764140088,0.461391361688098,0.446845585274089,46588.3517890144,12025.2778634174,-0.741882307451517,1,0.833333333333333,-0.166666666666667,22.0667687542349,16.4909865058292,-0.25267778488573,0.187826086956522,0.162626640001758,-0.134163722212862,0.156521739130435,0.079115662703558,-0.494538821616157,82.538405267008,78.4133554083885,-4.12504985861952
2201320,RED RIVER PARISH,COUSHATTA,LA,58,FALSE,FALSE,0.0291044776119403,0.0863095238095238,0.0572050461975835,7392.47903225807,7392.46774193548,-1.52727150548489e-06,1,0,-1,15.4928274309165,11.6,-0.251266429467111,0.117647058823529,0,-1,0.137254901960784,0.2,0.457142857142857,77,,
2201350,RICHLAND PARISH,RAYVILLE,LA,924,FALSE,TRUE,0.0120264582080577,0.379934210526316,0.367907752318258,4225.65454545455,3672.88481656805,-0.130812806144104,0.4,1,1.5,14.3889017122454,19.9611147116008,0.38725770116376,0.228915662650602,0.213720880530028,-0.066377206105668,0.349397590361446,0.149604616371019,-0.571821270386393,87,,
2201410,ST. BERNARD PARISH,CHALMETTE,LA,91,FALSE,FALSE,0.0194026596904295,0.0282258064516129,0.00882314676118343,3654.8900543826,6554.89979381443,0.793460185198846,1,1,0,15.998299110957,7.59599332220367,-0.525199943473911,0.229166666666667,0.333333333333333,0.454545454545455,0.223958333333333,0.416666666666667,0.86046511627907,85,,
2201770,UNION PARISH,FARMERVILLE,LA,724,FALSE,TRUE,0,0.369954011241696,0.369954011241696,3668.74068071313,4053.80930099857,0.104959345398758,0.333333333333333,0,-1,17.1847404275103,18.5641025641026,0.0802666844117154,0.166666666666667,0.166666666666667,0,0.107142857142857,0.0555555555555556,-0.481481481481482,67,,
2201830,VERNON PARISH,LEESVILLE,LA,40,FALSE,FALSE,0.0125798722044728,0.00762340384981895,-0.0049564683546539,4639.62997900763,12643.1641304348,1.72503716624812,1,1,0,21.5613946433435,17.1673819742489,-0.203790744605249,0.157830837717523,0.125,-0.20801282051282,0.522055847834885,0,-1,82,,
2400060,ANNE ARUNDEL COUNTY PUBLIC SCHOOLS,ANNAPOLIS,MD,284,FALSE,FALSE,0.00816263270735929,0.00715960370080924,-0.00100302900655005,6615.4277771136,15615.3874747475,1.3604501478755,1,0.666666666666667,-0.333333333333333,15.5605777371581,4.1048482459598,-0.73620206683216,0.0969654466672153,0.0588235294117647,-0.393355762969394,0.307355419509734,0.529411764705882,0.722474149147436,89.4767739575713,32,-57.4767739575713
2400090,BALTIMORE CITY PUBLIC SCHOOLS,BALTIMORE,MD,3529,FALSE,FALSE,0.0409994019536182,0.119066095347346,0.0780666933937282,7342.54596142803,8818.9022674583,0.201068718369063,0.772727272727273,0.857142857142857,0.109243697478992,16.8729858070241,15.9402296559376,-0.0552810369044542,0.236306729264476,0.15929203539823,-0.325909863447225,0.238654147104851,0.265486725663717,0.112432902945017,73.2863636363636,47.2714819427148,-26.0148816936488
2400120,BALTIMORE COUNTY PUBLIC SCHOOLS,BALTIMORE,MD,535,FALSE,FALSE,0.00337628207467971,0.00991750857354713,0.00654122649886742,9296.38756900486,33322.7130976431,2.58447976165974,1,0.8,-0.2,15.3757872885335,4.96944590598662,-0.676800555787308,0.110492051476154,0.107946026986507,-0.0230426031160905,0.234186222558668,0.101949025487256,-0.564666851989056,89.3731193580742,2.5,-86.8731193580742
2400150,CALVERT COUNTY PUBLIC SCHOOLS,PRINCE FREDERICK,MD,16,FALSE,FALSE,0.00264805007221955,0.00174920739040122,-0.000898842681818323,5824.05900571931,26297.3321052632,3.51529287039139,1,1,0,16.8585697821516,4,-0.762731948695028,0.0283752778375278,0,-1,0.392557539255754,0,-1,94.287701317716,,
2400210,CARROLL COUNTY PUBLIC SCHOOLS,WESTMINSTER,MD,152,FALSE,FALSE,0.00678314491264132,0.0102855596156449,0.00350241470300356,4721.68234470034,11475.6032121212,1.43040560002973,1,0.25,-0.75,16.1660935974676,3.80246913580247,-0.764787385840812,0.0874019578038548,0.05,-0.427930434782609,0.287142031981516,0.216666666666667,-0.245437300936097,96.7936655798789,,
2400270,CHARLES COUNTY PUBLIC SCHOOLS,LA PLATA,MD,52,FALSE,FALSE,0.000970324250020215,0.00357707917727179,0.00260675492725157,6639.75621890547,0,-1,1,1,0,15.348078802836,1.85714285714286,-0.878998350151831,0.0961341787686644,0.192307692307692,1.00040916530278,0.264880343628554,0.269230769230769,0.0164241164241164,91.701722574796,,
2400390,HARFORD COUNTY PUBLIC SCHOOLS,BEL AIR,MD,81,FALSE,FALSE,0.000893832555367961,0.00400910710750347,0.0031152745521355,4773.20072022306,20968.12875,3.39288644643884,1,1,0,13.7454377743003,3.48237317282889,-0.746652436247622,0.114104691054042,0.13953488372093,0.222867197062423,0.389457327097612,0.27906976744186,-0.283439421921787,90.4861162532396,,
2400420,HOWARD COUNTY PUBLIC SCHOOLS,ELLICOTT CITY,MD,147,FALSE,FALSE,0,0.00518317407707768,0.00518317407707768,6129.38613205871,28826.7817333333,3.70304547833261,1,1,0,14.6087302407676,3.76923076923077,-0.741987790375358,0.0815977175463623,0.163265306122449,1.00085628657057,0.311459819305754,0.36734693877551,0.179436049228852,93.7812726832809,,
2400480,MONTGOMERY COUNTY PUBLIC SCHOOLS,ROCKVILLE,MD,202,FALSE,FALSE,0.00394128232966968,0.00260773024192507,-0.0013335520877446,6103.64602704735,29028.0773076923,3.75585857683406,1,1,0,16.2423612140624,,,0.143434362731519,0.282051282051282,0.966413603267626,0.143071382857798,0,-1,90.2079478368138,,
2400510,PRINCE GEORGE'S COUNTY PUBLIC SCHOOLS,UPPER MARLBORO,MD,1209,FALSE,FALSE,0.0164944494868394,0.0222537181563834,0.0057592686695441,2881.89560929549,4307.60064935065,0.494710854708468,0.979166666666667,0.666666666666667,-0.319148936170213,16.0877160979666,15.9994574488347,-0.00548608942341493,0.275641025641026,0.585585585585586,1.12445003142678,0.00128205128205128,0,-1,77.9376822551031,,
2400690,WICOMICO COUNTY PUBLIC SCHOOLS,SALISBURY,MD,60,FALSE,FALSE,0.00488382418232944,0.00899820035992801,0.00411437617759858,5083.78757039055,2518.31379310345,-0.504638272501622,1,0,-1,12.3151058873588,,,0.110921501706485,0,-1,0.412969283276451,0.5,0.210743801652893,86.9134107708553,,
2502790,BOSTON,BOSTON,MA,1586,FALSE,TRUE,0.024013024013024,0.0570996543778802,0.0330866303648562,8300.25307290142,8641.76664379289,0.0411449588213689,0.813953488372093,0.428571428571429,-0.473469387755102,13.7313704259769,12.3331374097435,-0.101827637945606,0.200689138576779,0.166217430368374,-0.171766685795092,0.239880149812734,0.179694519317161,-0.250898753158851,65.806133933596,76.1099476439791,10.3038137103831
2503090,BROCKTON,BROCKTON,MA,64,FALSE,FALSE,0.00934156998643966,0.00810024047588913,-0.00124132951055053,7342.87823823567,30200.77546875,3.11293425941468,1,1,0,14.6752978565678,4.0506329113924,-0.723982916668395,0.131901503786909,0,-1,0.00847023526398595,0.010126582278481,0.195549115564426,74.0066777963272,,
2503660,CHICOPEE,CHICOPEE,MA,106,FALSE,TRUE,0.0203804347826087,0.0235450910706353,0.00316465628802658,5227.59081001138,18639.323490566,2.56556665737299,1,1,0,11.7729695037961,6.23162845385068,-0.470683377558965,0.146987951807229,0,-1,0.209638554216867,0.75,2.57758620689655,80.3452188006483,,
2504320,DRACUT,DRACUT,MA,13,FALSE,FALSE,0,0.00586907449209932,0.00586907449209932,4781.30797101449,,,1,,,17.1843245489715,13,-0.243496596974012,0.120441051738762,,,0.262934690415606,,,91,,
2505130,GARDNER,GARDNER,MA,91,FALSE,FALSE,0,0.0741646291768541,0.0741646291768541,6366.54184059162,5977.30117021277,-0.0611384767625564,1,1,0,12.8159445892792,11.9266055045872,-0.0693931749233665,0.223713646532438,0.681818181818182,2.04772727272727,0.212527964205817,0.454545454545455,1.13875598086124,87,,
2506660,LAWRENCE,LAWRENCE,MA,376,FALSE,TRUE,0,0.0551158018176488,0.0551158018176488,6607.2177819083,15366.164921466,1.32566345301061,0.9375,1,0.0666666666666667,12.505948832464,9.63399475810502,-0.229647035409555,0.287437185929648,0.269230769230769,-0.063340505648198,0.201005025125628,0.346153846153846,0.722115384615385,70.2848232848233,,
2507560,MEDFORD,MEDFORD,MA,22,FALSE,FALSE,0,0.00899795501022495,0.00899795501022495,7592.13823393435,23362.0384615385,2.07713555018241,1,1,0,11.5078837743693,4.18250950570342,-0.636552680952615,0.125006510755769,0,-1,0.14063232460024,0.2,0.422148148148148,88,,
2510890,SOMERVILLE,SOMERVILLE,MA,84,FALSE,TRUE,0.0321969696969697,0.0336403684421306,0.00144339874516086,12013.9761715647,22279.8235294118,0.854492069173963,1,1,0,11.4211218808779,5.79649122807018,-0.492476195550011,0.329661362709098,0.275862068965517,-0.163195629907819,0.11015911872705,0.206896551724138,0.87816091954023,83,,
2511130,SPRINGFIELD,SPRINGFIELD,MA,44,FALSE,TRUE,0.0446524474451435,0.00309401589199072,-0.0415584315531528,6294.9854930453,,,0.904761904761905,0,-1,19.9601513983565,4400,219.439209712723,0.339210493389498,0,-1,0.218980689827752,0,-1,63.1403162055336,,
2511520,TAUNTON,TAUNTON,MA,102,FALSE,FALSE,0,0.0236165779115536,0.0236165779115536,3005.56466131697,2440.28618644068,-0.188077296140619,1,1,0,15.8494021816992,18.3123877917415,0.155399275115006,0.111022131624927,0.428571428571429,2.86023419203747,0.200203843913803,0.285714285714286,0.427116883116883,87,,
2600005,BATTLE CREEK PUBLIC SCHOOLS,BATTLE CREEK,MI,74,FALSE,TRUE,0,0.0331987438313145,0.0331987438313145,3576.11945722171,,,1,0,-1,18.4778072638635,11.9354838709677,-0.354063839906503,0.0411522633744856,0,-1,0.279835390946502,0,-1,82,,
2600013,MARQUETTE AREA PUBLIC SCHOOLS,MARQUETTE,MI,118,FALSE,TRUE,0,0.0544280442804428,0.0544280442804428,3414.48259277108,3334.98511811024,-0.023282436650623,1,1,0,18.2132835919728,15.7333333333333,-0.136161623252409,0.126858073712075,0.15220700152207,0.199821162881037,0.237324373854612,0.30441400304414,0.282691693650598,93,,
2600015,WAYNE-WESTLAND COMMUNITY SCHOOL DISTRICT,WESTLAND,MI,81,FALSE,TRUE,0.00770559319782118,0.0142329994728519,0.0065274062750307,4287.33436319945,8419.26744186047,0.963753402143689,1,1,0,22.7618816032001,7.86407766990291,-0.654506696458815,0.096,0.222222222222222,1.31481481481481,0.408,0.222222222222222,-0.455337690631808,82.5970319634703,,
2600017,BAD AXE PUBLIC SCHOOLS,BAD AXE,MI,68,FALSE,FALSE,0,0.0862944162436548,0.0862944162436548,2978.4648431105,2739.70246575343,-0.0801628993235767,1,0,-1,20.6230067079896,28.5714285714286,0.385415277994345,0.0290951411114344,0,-1,0.0872854233343032,0,-1,87,,
2600257,BLUE WATER LEARNING ACADEMY,ALGONAC,MI,22,FALSE,FALSE,,1,,,,,,,,,22,,,,,,,,,,
2601890,ADAMS TOWNSHIP SCHOOL DISTRICT,PAINESDALE,MI,198,FALSE,FALSE,0,1,1,,7323.28292682927,,,1,,,16.9375534644996,,,0.0769230769230769,,,0.230769230769231,,,,
2601950,ADRIAN SCHOOL DISTRICT,ADRIAN,MI,69,FALSE,FALSE,0,0.0377668308702792,0.0377668308702792,3576.643875,2301.29066666667,-0.356578192547429,0.333333333333333,0,-1,18.3544322376583,13.5029354207436,-0.264322903269145,0.134550084889643,0.222222222222222,0.651594812478093,0.148556876061121,0,-1,92,,
2601980,AIRPORT COMMUNITY SCHOOLS,CARLETON,MI,138,FALSE,FALSE,0,0.0821428571428571,0.0821428571428571,4465.20362592289,2232.53734265734,-0.500014438379412,1,0.5,-0.5,20.8268334723158,39.1781845919146,0.881139763468723,0,0,,0,0,,97.5,,
2602220,ALLEGAN PUBLIC SCHOOLS,ALLEGAN,MI,122,FALSE,TRUE,0.0610500610500611,0.0828804347826087,0.0218303737325476,5102.90057437408,8862.81818181818,0.736819687674454,0.333333333333333,0,-1,18.0714167286529,23.6434108527132,0.308331892719053,0.0769230769230769,0,-1,0,0,,,,
2602520,ALLEN PARK PUBLIC SCHOOLS,ALLEN PARK,MI,170,FALSE,FALSE,0.0500799147575919,0.0789962825278811,0.0289163677702891,6719.4724667349,6369.73875706215,-0.0520477926510052,1,0,-1,22.2843484851738,18.8888888888889,-0.152369704617748,0.0117647058823529,0,-1,0.223529411764706,0.210526315789474,-0.0581717451523547,95,62,-33
2602550,ALLENDALE PUBLIC SCHOOLS,ALLENDALE,MI,88,FALSE,FALSE,0,0.0514319111630625,0.0514319111630625,4702.37582560297,2493.81417582418,-0.469669318592926,0.666666666666667,0,-1,20.9505857398207,20.952380952381,8.56879412596262e-05,0.0481623988324267,0.17948717948718,2.72670763579854,0.119410906196099,0,-1,97.5,,
2602640,ALMA PUBLIC SCHOOLS,ALMA,MI,82,FALSE,FALSE,0,0.0529032258064516,0.0529032258064516,3796.5694259012,3211.4,-0.154131101069566,0.666666666666667,0,-1,18.8559188637207,32.8,0.739506848595328,0.0839506172839506,0,-1,0.259259259259259,0.285714285714286,0.102040816326531,87,,
2602730,ALPENA PUBLIC SCHOOLS,ALPENA,MI,108,FALSE,TRUE,0,0.0450939457202505,0.0450939457202505,3849.88892778024,6711.95160377359,0.743414350305308,1,0,-1,21.9509575699849,13.8107416879795,-0.370836482010064,0.0183975715205593,0,-1,0.156379357924754,0.377358490566038,1.41309655937847,86,,
2602820,ANN ARBOR PUBLIC SCHOOLS,ANN ARBOR,MI,679,FALSE,TRUE,0,0.0682823813354787,0.0682823813354787,5525.70807841031,6556.6426783115,0.186570587021994,0.909090909090909,0.666666666666667,-0.266666666666667,20.3689461122373,18.4650617221873,-0.0934699507553922,0.0529636623221112,0.025706940874036,-0.514630602436571,0.195735273799107,0.231362467866324,0.182017238772116,92.7036741214058,97.5,4.79632587859425
2603240,ARMADA AREA SCHOOLS,ARMADA,MI,24,FALSE,FALSE,0,0.0201005025125628,0.0201005025125628,3518.00924040067,3070.88333333333,-0.127096285573261,1,0,-1,21.1008639431876,21.8181818181818,0.0339947159000477,0.0203458799593082,0,-1,0.142421159715158,0,-1,97.5,,
2603540,ATHERTON COMMUNITY SCHOOLS,BURTON,MI,33,FALSE,TRUE,0,0.0467422096317281,0.0467422096317281,14665.9168174962,3903.8328125,-0.733815972020052,1,0,-1,22.4678648081323,66,1.93752880229684,0.233333333333333,1,3.28571428571429,0.0333333333333333,0,-1,92,,
2603690,AVONDALE SCHOOL DISTRICT,AUBURN HILLS,MI,162,FALSE,FALSE,0,0.0828220858895705,0.0828220858895705,3702.63318131257,4220.6246835443,0.139898141907784,1,1,0,18.3884205093486,14.5421903052065,-0.209165882528448,0.173460537727667,0.625,2.603125,0.303555941023417,0.104166666666667,-0.656845238095238,94,,
2603870,BANGOR PUBLIC SCHOOLS (VAN BUREN),BANGOR,MI,134,FALSE,FALSE,0.0921501706484642,0.157092614302462,0.0649424436539978,3769.39167582418,2406.41604166667,-0.36159034437818,1,0,-1,21.4643188083389,25.7692307692308,0.200561312908725,0.027027027027027,0,-1,0.0540540540540541,0,-1,67,,
2604260,BAY CITY SCHOOL DISTRICT,BAY CITY,MI,165,FALSE,TRUE,0,0.0352413498504912,0.0352413498504912,482.981048920229,2044.5,3.23308534479927,0.833333333333333,0.5,-0.4,20.1536823554059,20.5,0.0171838395826081,0.0936170212765957,0.0909090909090909,-0.0289256198347107,0.131914893617021,0.181818181818182,0.378299120234604,87.2617801047121,,
2604290,BEAL CITY PUBLIC SCHOOLS,MOUNT PLEASANT,MI,10,FALSE,FALSE,0,0.0267379679144385,0.0267379679144385,3879.80076086957,5227.64846153846,0.347401267163731,1,1,0,22.2766217870257,13.6986301369863,-0.385066987806714,0.0535905680600214,0,-1,0.107181136120043,0,-1,,,
2604500,BEECHER COMMUNITY SCHOOL DISTRICT,FLINT,MI,147,FALSE,FALSE,0,0.223744292237443,0.223744292237443,5436.31963917526,12046.2782758621,1.21588851933099,1,1,0,20.7636414125052,29.4,0.415936608416548,0.0740740740740741,0,-1,0.740740740740741,0.285714285714286,-0.614285714285714,82,,
2604800,BENTLEY COMMUNITY SCHOOL DISTRICT,BURTON,MI,45,FALSE,FALSE,0,0.0896414342629482,0.0896414342629482,4655.19305376344,3223.10708333333,-0.307631918567234,1,0,-1,21.3178269443769,19.7368421052632,-0.0741625702863102,0.0660031430068098,0.212765957446809,2.22357311719014,0.253012048192771,0.265957446808511,0.0511651469098278,,,
2604830,BENTON HARBOR AREA SCHOOLS,BENTON HARBOR,MI,54,FALSE,TRUE,0,0.0431654676258993,0.0431654676258993,5731.15176318064,6002.80952380952,0.0474002036334354,1,1,0,16.9577422541809,13.5,-0.203903456153095,0.125,0,-1,0,0.25,,72,,
2604950,BENZIE COUNTY CENTRAL SCHOOLS,BENZONIA,MI,53,FALSE,FALSE,0,0.0667506297229219,0.0667506297229219,4552.12398921833,2830.57142857143,-0.378186658519053,1,0,-1,23.7699125989315,28.3422459893048,0.192358022830042,0.0347222222222222,0,-1,0.3125,0.5,0.6,87,,
2605010,BERKLEY SCHOOL DISTRICT,OAK PARK,MI,259,FALSE,FALSE,0.0256633318834276,0.121539183481933,0.0958758515985058,3838.27457264957,2910.47547169811,-0.241722962594361,1,0,-1,20.4389383865911,22.5217391304348,0.101903567810065,0.0505880865056279,0,-1,0.240293410901733,0,-1,99.5,42,-57.5
2605430,BERRIEN SPRINGS PUBLIC SCHOOLS,BERRIEN SPRINGS,MI,698,FALSE,FALSE,0,0.421243210621605,0.421243210621605,4283.9618556701,2020.249,-0.528415735698938,1,0,-1,19.9676855197701,85.0817715996799,3.26097313659312,0,0,,0.291666666666667,0,-1,97.5,52,-45.5
2605780,BIG RAPIDS PUBLIC SCHOOLS,BIG RAPIDS,MI,66,FALSE,TRUE,0.0390097524381095,0.0410958904109589,0.00208613797284937,3606.8571042471,1566.88235294118,-0.565582359474081,0,0,,21.7300596756871,66,2.03726731472554,0.0238805970149254,0,-1,0.0119402985074627,0,-1,87,,
2606270,BLOOMINGDALE PUBLIC SCHOOL DISTRICT,BLOOMINGDALE,MI,6,FALSE,FALSE,0,0.00974025974025974,0.00974025974025974,113.466823529412,5005.47,43.1139519403443,1,0,-1,18.6658506731946,,,0.119402985074627,0,-1,0.17910447761194,0,-1,82,,
2606500,BOYNE CITY PUBLIC SCHOOLS,BOYNE CITY,MI,36,FALSE,FALSE,0.0588853838065195,0.0444444444444444,-0.014440939362075,4975.12969411765,3849.64925,-0.226221327546166,1,0,-1,17.5391904914986,31.0344827586207,0.769436438566731,0.0899887514060742,0,-1,0.202474690663667,0,-1,87,,
2606570,BRANDON SCHOOL DISTRICT IN THE COUNTIES OF OAKLAND AND LAPEE,ORTONVILLE,MI,59,FALSE,FALSE,0.0255544840887175,0.0266245487364621,0.00107006464774464,3878.8658360352,5212.23903225807,0.343753368274727,0.666666666666667,0,-1,21.0039899786939,8.93939393939394,-0.574395438749403,0.0553505535055351,0.454545454545455,7.21212121212121,0.322878228782288,0.303030303030303,-0.0614718614718613,93,,
2606600,BRANDYWINE COMMUNITY SCHOOLS,NILES,MI,63,FALSE,FALSE,0,0.0981308411214953,0.0981308411214953,3781.23477272727,3539.04406779661,-0.0640506922969977,1,0,-1,20.2449823621406,27.0386266094421,0.33557175431311,0.02999400119976,0,-1,0.23995200959808,0,-1,92,,
2606630,BRECKENRIDGE COMMUNITY SCHOOLS,BRECKENRIDGE,MI,36,FALSE,FALSE,0,0.0737704918032787,0.0737704918032787,2582.57214912281,2612.35538461538,0.0115323924261684,1,1,0,18.5626283367557,26.6666666666667,0.436578171091445,0.0357142857142857,0,-1,0.214285714285714,0,-1,,,
2606870,BRIGHTON AREA SCHOOLS,BRIGHTON,MI,108,FALSE,TRUE,0,0.0252749824479289,0.0252749824479289,3730.01147420729,3769.20260162602,0.0105069723484047,1,0,-1,21.9314485175548,11.9601328903655,-0.454658324059531,0.093341478313989,0.4,3.28534031413613,0.274893097128894,0.133333333333333,-0.514962962962963,90.3282732447818,,
2606990,COLUMBIA SCHOOL DISTRICT,BROOKLYN,MI,80,FALSE,FALSE,0.0439350525310411,0.0831600831600832,0.0392250306290421,5145.19883561644,148606.325505618,27.8825233491319,1,1,0,20.6190155811147,20.8333333333333,0.0103941796530251,0.0930232558139535,0.25,1.6875,0.116279069767442,0.5,3.3,97.5,,
2607040,BROWN CITY COMMUNITY SCHOOLS,BROWN CITY,MI,15,FALSE,FALSE,0,0.0340909090909091,0.0340909090909091,3708.12271867612,5357.19421052632,0.444718693786636,1,0,-1,20.0661000944287,15,-0.252470588235294,0.0526315789473684,0,-1,0.263157894736842,0,-1,97.5,,
2607590,CADILLAC AREA PUBLIC SCHOOLS,CADILLAC,MI,159,FALSE,FALSE,0,0.087699944842802,0.087699944842802,4174.44808638272,2822.17018518519,-0.323941721926964,1,0,-1,19.9175571520027,41.8421052631579,1.10076491528735,0.0718046912398277,0.263157894736842,2.66491228070175,0.524533269506941,0.263157894736842,-0.49830085137553,92,,
2607620,CALEDONIA COMMUNITY SCHOOLS,CALEDONIA,MI,16,FALSE,TRUE,0,0.00655200655200655,0.00655200655200655,14121.552048625,8612.82928571429,-0.390093294557312,0.75,0,-1,19.7894010026049,8.20512820512821,-0.585377637046813,0.0715361445783133,0,-1,0.0669344042838019,0,-1,91,,
2607690,PUBLIC SCHOOLS OF CALUMET,CALUMET,MI,55,FALSE,FALSE,0,0.0669099756690998,0.0669099756690998,4133.17335058215,4213.55357142857,0.0194475803525402,0,0,,18.4271215130729,12.5,-0.321652055578401,,,,,,,,,
2607800,CAPAC COMMUNITY SCHOOLS,CAPAC,MI,68,FALSE,FALSE,0,0.0948396094839609,0.0948396094839609,5220.99054878049,2662.00690140845,-0.490133744442376,1,0.5,-0.5,19.8314685674945,134.176470588235,5.76583633388412,0,0,,0.9,0,-1,92,,
2607890,CARMAN-AINSWORTH COMMUNITY SCHOOLS,FLINT,MI,440,FALSE,FALSE,0,0.124258683987574,0.124258683987574,4333.41608653536,5113.0027309237,0.179901174690019,1,1,0,19.9830070016714,,,0.0337381916329285,0.0387596899224806,0.148837209302326,0.304993252361673,0.103359173126615,-0.661109967757426,87,22,-65
2608040,CARO COMMUNITY SCHOOLS,CARO,MI,53,FALSE,FALSE,0,0.0527363184079602,0.0527363184079602,4839.00932636469,9038.98339285714,0.867940891043432,1,0,-1,19.0501390201664,53,1.78213192795571,0.020703933747412,1,47.3,0,0,,92,,
2608070,CARROLLTON PUBLIC SCHOOLS,SAGINAW,MI,175,FALSE,FALSE,0,0.153239929947461,0.153239929947461,4162.33544303798,4245.6339869281,0.0200124533522297,0.5,1,1,19.0575381223039,20.7100591715976,0.0867121995867706,0.0735970561177553,0.085207100591716,0.157751479289941,0.202391904323827,0,-1,92,,
2608130,CARSON CITY-CRYSTAL AREA SCHOOLS,CARSON CITY,MI,27,FALSE,FALSE,0,0.0393586005830904,0.0393586005830904,2833.86170833333,3230.76923076923,0.140058888995444,1,1,0,19.0330394944943,36,0.891447764316036,0.027027027027027,0,-1,0.0540540540540541,0,-1,92,,
2608160,CARSONVILLE-PORT SANILAC SCHOOL DISTRICT,CARSONVILLE,MI,111,FALSE,FALSE,0,0.308333333333333,0.308333333333333,5867.95881422925,1701.97033333333,-0.709955303502435,1,1,0,18.1222707423581,652.941176470588,35.0297661233168,0,0.5,,0,0,,,,
2608430,CASSOPOLIS PUBLIC SCHOOLS,CASSOPOLIS,MI,77,FALSE,FALSE,0,0.154929577464789,0.154929577464789,6035.35547169811,1117.64954545455,-0.814816285354592,1,0,-1,16.030534351145,308,18.2133333333333,0.0368459837877671,0,-1,0.294767870302137,0,-1,92,,
2608520,CEDAR SPRINGS PUBLIC SCHOOLS,CEDAR SPRINGS,MI,70,FALSE,TRUE,0,0.02734375,0.02734375,5608.4617234469,5859.08219178082,0.0446861333271076,0.4,0,-1,19.6703570333116,17.5,-0.110336433123005,0.16260162601626,0,-1,0.130081300813008,0,-1,97,,
2608580,CENTER LINE PUBLIC SCHOOLS,CENTER LINE,MI,171,FALSE,FALSE,0,0.110679611650485,0.110679611650485,4343.36832425068,4011.80795321637,-0.0763371527077449,1,0,-1,20.1480977808481,34.2,0.697430713906356,0.0454132606721163,0,-1,0.143808658795035,0.285714285714286,0.986766917293233,87,,
